horizon,variable,shock,variance_share
37,robs,ew,7.768317569823395
38,dy,ea,0.8440238736480951
38,dy,eb,4.97094332752754
38,dy,eg,6.569700157998678
38,dy,eqs,2.34351741853615
38,dy,em,3.59304730500396
38,dy,epinf,76.56534792034626
38,dy,ew,5.113419996939319
38,pinfobs,ea,0.005347357694496419
38,pinfobs,eb,0.00048336510134130837
38,pinfobs,eg,0.00033962496677278044
38,pinfobs,eqs,0.00046059883956426967
38,pinfobs,em,0.014849872737888806
38,pinfobs,epinf,92.90116426812588
38,pinfobs,ew,7.07735491253407
38,robs,ea,0.07998151889860196
38,robs,eb,0.059957830101246584
38,robs,eg,0.006427933805796283
38,robs,eqs,0.033630333364478515
38,robs,em,0.17541057309813973
38,robs,epinf,91.86995925084108
38,robs,ew,7.774632559890661
39,dy,ea,0.8447344922878529
39,dy,eb,4.97080732280259
39,dy,eg,6.569524710320607
39,dy,eqs,2.3434557966690877
39,dy,em,3.592962434258467
39,dy,epinf,76.56521652886305
39,dy,ew,5.113298714798341
39,pinfobs,ea,0.00524305394460236
39,pinfobs,eb,0.0004734985176050694
39,pinfobs,eg,0.0003360645558801806
39,pinfobs,eqs,0.0004563664097785604
39,pinfobs,em,0.014547055514944316
39,pinfobs,epinf,92.89392006030944
39,pinfobs,ew,7.085023900747759
39,robs,ea,0.07811565253155128
39,robs,eb,0.05852175958378902
39,robs,eg,0.006291690400445753
39,robs,eqs,0.03286756251011592
39,robs,em,0.1712198852465351
39,robs,epinf,91.87350259915034
39,robs,ew,7.7794808505772375
40,dy,ea,0.8453560964186236
40,dy,eb,4.97067563882795
40,dy,eg,6.569354976038165
40,dy,eqs,2.343395379451422
40,dy,em,3.59287476307384
40,dy,epinf,76.56513945953148
40,dy,ew,5.113203686658505
40,pinfobs,ea,0.005142823075735465
40,pinfobs,eb,0.00046401882512319125
40,pinfobs,eg,0.0003326134265037958
40,pinfobs,eqs,0.00045216231558483885
40,pinfobs,em,0.014256269391307606
40,pinfobs,epinf,92.88760440135638
40,pinfobs,ew,7.091747711609369
40,robs,ea,0.07633086672221485
40,robs,eb,0.05714819769547111
40,robs,eg,0.006161214055761927
40,robs,eqs,0.032136793674762916
40,robs,em,0.1672123416141333
40,robs,epinf,91.87802760681485
40,robs,ew,7.782982979422799
